"dsrc","domain","length","dicts","entropy","numbers","ngram"
"necurs","rblswfssmxy",11,0.727272727272727,3.02716911844062,0,1.17609125905568
"necurs","gidctvpgji",10,0.6,2.92192809488736,0,0.602059991327962
"necurs","lwcnrcyrawxrob",14,0.785714285714286,3.18200581476021,0,2.19312459835446
"necurs","lfwrrkpdybmmuyrbkwmmh",21,0.476190476190476,3.40398944648526,0,0.698970004336019
"necurs","syygqfinudkg",12,0.5,3.25162916738782,0,2.84073323461181
"necurs","kqquwmwcfcnhsba",15,0.533333333333333,3.50689059560852,0,0.698970004336019
"necurs","ngynaorbe",9,0.888888888888889,2.94770277922009,0,2.5854607295085
"necurs","tyblpttjhjrkfsusao",18,0.555555555555556,3.68354236243323,0,2.03342375548695
"necurs","wrkjhgrmjvljcgsmps",18,0.333333333333333,3.46132014021101,0,0.698970004336019
"necurs","wksjnbqrhx",10,0.3,3.32192809488736,0,0
"necurs","djcwiskddwrvaacys",17,0.588235294117647,3.33717534112308,0,2.77815125038364
"necurs","wigadliljhsvrsiovo",18,0.944444444444444,3.46132014021101,0,4.42942926438179
"necurs","rmyedbktfgqkes",14,0.428571428571429,3.52164063634332,0,1.92427928606188
"necurs","htafakcsdqpjxepsj",17,0.588235294117647,3.61687460595622,0,1.85733249643127
"necurs","ncycnccvhhrvsiellhmk",20,0.6,3.38418371977919,0,4.79497574405113
"necurs","hgrwvtvmetw",11,0.545454545454545,2.91397707318275,0,2.4983105537896
"necurs","hyilrbjh",8,0.375,2.75,0,0
"necurs","cfkusmmf",8,0.75,2.5,0,0.477121254719662
"necurs","lodjndtdkgdade",14,1,2.97809488816926,0,4.40140054078154
"necurs","dsmumloljekvlncxefrj",20,0.4,3.78418371977919,0,1.54406804435028
"necurs","pbgcfnasdcamh",13,0.769230769230769,3.39274741044878,0,3.79518458968242
"necurs","hfimcxfiqjqkherr",16,0.4375,3.375,0,2.67024585307412
"necurs","yivxkbwohi",10,0,3.12192809488736,0,0
"necurs","ueexyupvp",9,0.555555555555556,2.50325833477565,0,1.20411998265592
"necurs","aoruloc",7,1,2.52164063634332,0,3.31806333496276
"necurs","sniejngwxhptlsdbf",17,0.294117647058824,3.85216872360328,0,0.845098040014257
"necurs","jdcyreypdlerfds",15,0.666666666666667,3.18989809546429,0,4.25333800532611
"necurs","opuwqsqrsyur",12,0.25,2.91829583405449,0,1.20411998265592
"necurs","rkavbiffvguqgqukgk",18,0.277777777777778,3.19715972342415,0,0
"necurs","jvmihetmtdnm",12,0.666666666666667,3.0220552088742,0,1.20411998265592
"necurs","irglykcgyymxghote",17,0.411764705882353,3.52806431158405,0,3.83276430494053
"necurs","noxcpjdp",8,0.375,2.75,0,0
"necurs","xtcmilbqrkv",11,0.545454545454545,3.4594316186373,0,1.36172783601759
"necurs","msmakofdduqhpnfu",16,0.6875,3.5,0,3.58972625625424
"necurs","mdwwkdwcl",9,0.333333333333333,2.41938194564637,0,0
"necurs","asronaryxf",10,0.8,2.92192809488736,0,7.24851248716131
"necurs","cuanekrjtsanwr",14,0.714285714285714,3.37878349348618,0,5.79384623891016
"necurs","abthqddjjtnkcybll",17,0.705882352941177,3.49922754713269,0,1.17609125905568
"necurs","qwbbjdnwa",9,0.333333333333333,2.72548055699787,0,0.602059991327962
"necurs","evyqdgueigspxhpsydpj",20,0.45,3.58418371977919,0,3.04921802267018
"necurs","opgfahp",7,0.428571428571429,2.52164063634332,0,0
"necurs","geplvffbaxsjbvbvrbne",20,0.35,3.48418371977919,0,1.17609125905568
"necurs","ftappbbneetcjltpr",17,0.882352941176471,3.29277019393699,0,6.09407123993791
"necurs","woqwoehxywpreaqxvspk",20,0.5,3.58418371977919,0,3.45939248775923
"necurs","hufclucr",8,0.875,2.5,0,2.13987908640124
"necurs","dybhyiqdsriqyaosfqn",19,0.473684210526316,3.43162356584743,0,1.43136376415899
"necurs","atjqcxjiayaibeavoctag",21,0.428571428571429,3.45852501923415,0,6.05461305455689
"necurs","pipdbmorkohqbngm",16,0.6875,3.5,0,3.3392526340327
"necurs","nxhmyargofrnklsoo",17,0.647058823529412,3.57246945877014,0,3.42258983985148
"necurs","dpqlhfeaufibl",13,0.615384615384615,3.39274741044878,0,2.52633927738984
"necurs","haeleqlbravvyogbauy",19,0.631578947368421,3.47135448701393,0,4.67191301244159
"necurs","samtmkyrgpxub",13,0.615384615384615,3.54659356429494,0,0.903089986991944
"necurs","yybyvltiarht",12,0.583333333333333,3.0220552088742,0,3.00346053210951
"necurs","tabtqwulrgepkni",15,0.266666666666667,3.77355726227519,0,2.87852179550121
"necurs","vymcfcyoplugmaye",16,0.875,3.45281953111478,0,4.05461305455689
"necurs","jtcykesdpiwua",13,0.769230769230769,3.70043971814109,0,1.44715803134222
"necurs","mgmudnpglvsyaxoqtdepm",21,0.619047619047619,3.88017992267574,0,0.903089986991944
"necurs","snfxsgkovkorkybkdtxp",20,0.45,3.62192809488736,0,2.82736927305382
"necurs","afaogluorb",10,0.9,2.92192809488736,0,3.30449052777349
"necurs","gttksfju",8,0.75,2.75,0,0
"necurs","fqbeynysld",10,0.7,3.12192809488736,0,0.477121254719662
"necurs","jwdxbxvc",8,0,2.75,0,0
"necurs","eiminairuowljh",14,0.714285714285714,3.4677201004745,0,7.47930805840386
"necurs","iosiladxgym",11,0.909090909090909,3.27761343681912,0,5.65042409660785
"necurs","ntimaedffmayufqql",17,0.647058823529412,3.45482239994661,0,5.33008894574848
"necurs","wmmacebpviyw",12,0.416666666666667,3.25162916738782,0,4.66351247041516
"necurs","itkddpxbfn",10,0.4,3.12192809488736,0,0
"necurs","oiokwoxdwua",11,0,2.84535093662244,0,0
"necurs","qwcnmylqik",10,0.3,3.12192809488736,0,0
"necurs","vcmfyams",8,1,2.75,0,1.30102999566398
"necurs","oblallwfnnpxyq",14,0.642857142857143,3.32486295761736,0,4.30048678798603
"necurs","pfttsgfoovnkdv",14,0.428571428571429,3.23592635062903,0,1.04139268515823
"necurs","tpxylykwmvavwofoxvbrs",21,0.666666666666667,3.78494182743764,0,1.07918124604762
"necurs","qwyjbuetyeok",12,0.416666666666667,3.25162916738782,0,0.602059991327962
"necurs","wvutfnrbyl",10,0,3.32192809488736,0,0
"necurs","sjvxnpjhhexmndbce",17,0.470588235294118,3.49922754713269,0,0
"necurs","jgbxnhimruf",11,0.545454545454545,3.4594316186373,0,0.602059991327962
"necurs","njtvrfhfaklho",13,0.230769230769231,3.39274741044878,0,0.845098040014257
"necurs","ruoifvewqbjfmob",15,0.2,3.50689059560852,0,1.11394335230684
"necurs","jsckhhcqx",9,0.333333333333333,2.72548055699787,0,0.477121254719662
"necurs","iospdmxypqecbym",15,0.6,3.50689059560852,0,2.59769518592551
"necurs","yudxnxu",7,0,2.23592635062903,0,0
"necurs","kgpubie",7,0.857142857142857,2.8073549220576,0,2.43136376415899
"necurs","snlnvwoviejbmtm",15,0.533333333333333,3.50689059560852,0,4.38881141347352
"necurs","vqusbyfvmcgytxaarludj",21,0.619047619047619,4.01136504182638,0,1.44715803134222
"necurs","rpcywootfd",10,0.8,3.12192809488736,0,3.32469391386177
"necurs","wcaavijkdcina",13,0.846153846153846,3.02698683335929,0,4.64337370667382
"necurs","sqvueqdcasoipf",14,0.428571428571429,3.52164063634332,0,2.7419390777292
"necurs","cljvuivkodpgvrgeqdp",19,0,3.6818808028034,0,1.25527250510331
"necurs","efnqbiilchj",11,0.272727272727273,3.27761343681912,0,0.477121254719662
"necurs","hgjxfkkblmrl",12,0.25,3.25162916738782,0,0
"necurs","xjbblrhfnv",10,0.3,3.12192809488736,0,0.477121254719662
"necurs","wfsvcixm",8,0.75,3,0,0
"necurs","kqvegnny",8,0.375,2.75,0,1.04139268515823
"necurs","hteglkadtyma",12,0.833333333333333,3.25162916738782,0,2.85733249643127
"necurs","cljyjln",7,0,2.23592635062903,0,0
"necurs","wppcinrafo",10,0.8,3.12192809488736,0,4.41843388008032
"necurs","qcfvaswuvyrdfxginoku",20,0.55,4.02192809488736,0,3.61066016308988
"necurs","vrqnbdud",8,0.375,2.75,0,0
"necurs","mcryihhraofwtkrrd",17,0.411764705882353,3.49922754713269,0,1.47712125471966
"necurs","kaiaqjqflhweouejd",17,0.235294117647059,3.61687460595622,0,0.477121254719662
"necurs","hhmfegenckxadwlufy",18,0.222222222222222,3.83659166810898,0,5.01266853389633
"necurs","sqtbenflxouncyxu",16,0.5,3.625,0,4.33445375115093
"necurs","ebhhkpkkwchbgqkboc",18,0.333333333333333,3.08604861231304,0,0.778151250383644
"necurs","sadkgodlymuqysjmoonr",20,0.75,3.68418371977919,0,4.68470176948509
"necurs","lwbtfuytcxc",11,0,3.09579525500093,0,0
"necurs","wxjgjqjfmtwiscuu",16,0.5,3.45281953111478,0,3.32221929473392
"necurs","pgyoamwgtf",10,0.3,3.12192809488736,0,0
"necurs","fgihbctmxgknsxkw",16,0.1875,3.625,0,0
"necurs","uchovjlnthj",11,0.545454545454545,3.09579525500093,0,3.04921802267018
"necurs","hlukqwbwjlxtoyggarn",19,0.526315789473684,3.93213803975937,0,2.81157500587059
"necurs","khjmpjcmoavfk",13,0.461538461538462,3.23890125660263,0,0
"necurs","veoerhajcquj",12,0.666666666666667,3.25162916738782,0,1.25527250510331
"necurs","mpbmwamcevflargpd",17,1,3.57246945877014,0,4.34091979340016
"necurs","yqbhfxtwvhbjdc",14,0,3.52164063634332,0,0
"necurs","twhubbarwlptsbutklxxy",21,0.761904761904762,3.55851861304891,0,4.87852179550121
"necurs","sfpvroesdthey",13,0.692307692307692,3.39274741044878,0,5.51800828476979
"necurs","cibgusjgdq",10,0.6,3.12192809488736,0,0.954242509439325
"necurs","tivhwqyudu",10,0.3,3.12192809488736,0,1.04139268515823
"necurs","rqkwtkqhsnbdivxwewa",19,0.473684210526316,3.78714396069814,0,1.7160033436348
"necurs","bmucswx",7,0.714285714285714,2.8073549220576,0,0
"necurs","ijyrqngjoxglrger",16,0.1875,3.28063906222957,0,3.27646180417324
"necurs","mqfeggulfrmwhjgqqf",18,0.333333333333333,3.26633263997062,0,1.43136376415899
"necurs","imjlxamialurgai",15,0.6,3.00623892865339,0,7.09788174471387
"necurs","frycwgghflqbk",13,0.230769230769231,3.39274741044878,0,0
"necurs","kkcdkibtlkuhmhganeiy",20,0.5,3.72192809488736,0,3.73239375982297
"necurs","vhsrfuwnic",10,0.6,3.32192809488736,0,1.39794000867204
"necurs","kjwjgaotxrdcjhhwpyvn",20,0.3,3.88418371977919,0,0.698970004336019
"necurs","mvybwdjuttnoklir",16,0.5625,3.875,0,1.98227123303957
"necurs","mkwkgjdipawatoci",16,0.625,3.5,0,7.3223860318035
"necurs","prskssymjvm",11,0.545454545454545,2.84535093662244,0,1.07918124604762
"necurs","atrfekjomd",10,0.8,3.32192809488736,0,1.64345267648619
"necurs","rvfokttpembsjsumy",17,0.882352941176471,3.73452166477975,0,0.903089986991944
"necurs","prujncrwbhk",11,0.545454545454545,3.27761343681912,0,0.602059991327962
"necurs","ullxubbgalqvvxh",15,0.4,3.05656476213095,0,2.57749179983723
"necurs","kpvxseeaax",10,0.6,2.72192809488736,0,1.64345267648619
"necurs","apnjsndgqtpnwgni",16,0.375,3.25,0,0.477121254719662
"necurs","pbcufrtpk",9,0.888888888888889,2.94770277922009,0,0
"necurs","mijkyfj",7,0,2.52164063634332,0,0
"necurs","jiwrllhxfjxfsewhf",17,0.529411764705882,3.21952828229955,0,1.07918124604762
"necurs","rpbvjfyla",9,0,3.16992500144231,0,0
"necurs","mxbotdvad",9,0.666666666666667,2.94770277922009,0,1.32221929473392
"necurs","lnjnlcvcgndbekvwppxpq",21,0.428571428571429,3.653756708287,0,0
"necurs","ybuaxyhasfedk",13,0.538461538461538,3.39274741044878,0,2.43136376415899
"necurs","asgjoluyvuysmcghrydsu",21,0.523809523809524,3.61780968437446,0,0.903089986991944
"necurs","dyicapqcjm",10,0.4,3.12192809488736,0,2.76042248342321
"necurs","ednaqdrrbvpwphpcos",18,0.611111111111111,3.68354236243323,0,1.47712125471966
"necurs","qygnqbkmodjby",13,0.230769230769231,3.23890125660263,0,1.51851393987789
"necurs","iklknefm",8,0.375,2.75,0,1.07918124604762
"necurs","qtsuaqgtcytrlrltst",18,0.722222222222222,3.08050053064027,0,3.27646180417324
"necurs","hyivmcdtimdtqks",15,0.6,3.37355726227519,0,1.47712125471966
"necurs","guckqldudgkhkbxnf",17,0.529411764705882,3.45482239994661,0,1.11394335230684
"necurs","boamibjkyjukgubvwuud",20,0.3,3.48418371977919,0,2.06445798922692
"necurs","keadvshsg",9,0.666666666666667,2.94770277922009,0,3.12254352406875
"necurs","pmhifpakpjmxdwemclh",19,0.631578947368421,3.6421498816369,0,0
"necurs","eewowyodhr",10,0.8,2.72192809488736,0,1.98227123303957
"necurs","wyoahluxgbaeyjwlhyw",19,0.631578947368421,3.43162356584743,0,1.20411998265592
"necurs","auemxunrrnu",11,0.272727272727273,2.66353275480425,0,0
"necurs","rtodxxmdqnmpgbg",15,0.533333333333333,3.37355726227519,0,2.33445375115093
"necurs","ugegicvfdhqmafsgllud",20,0.4,3.68418371977919,0,2.10720996964787
"necurs","hdqfwqtw",8,0,2.5,0,0
"necurs","faknkycvdryvfyjsgbmkv",21,0.428571428571429,3.61780968437446,0,0.698970004336019
"necurs","xncygtbolisoom",14,0.642857142857143,3.4677201004745,0,8.50471546654589
"necurs","vomvedcqjibap",13,0.923076923076923,3.54659356429494,0,1.98227123303957
"necurs","ffjykoyalbelpvbsdbby",20,0.7,3.48418371977919,0,5.40397796366936
"necurs","qsoumykorrycnhglhd",18,0.888888888888889,3.72548055699787,0,3.19312459835446
"necurs","igydsbndcfqkwsvfebvk",20,0.4,3.72192809488736,0,0.845098040014257
"necurs","bcsuqudgryovluyesrgfn",21,0.571428571428571,3.78494182743764,0,1.25527250510331
"necurs","fnbcymehnmqa",12,0.5,3.25162916738782,0,0.602059991327962
"necurs","juipyxutmftbkq",14,0.571428571428571,3.52164063634332,0,0
"necurs","uvubwyurjpxwn",13,0,3.18083298720544,0,0.602059991327962
"necurs","mnevrqxgawglcfq",15,0.733333333333333,3.64022392894185,0,0.477121254719662
"necurs","smorefomcjgxrtykwos",19,0.631578947368421,3.6818808028034,0,7.10160961723311
"necurs","bkknqhbcyonf",12,0.416666666666667,3.08496250072116,0,1.77815125038364
"necurs","sjbtbuqsrkvthpcjqwbvq",21,0,3.55851861304891,0,0.602059991327962
"necurs","rongnkghtxlq",12,0.333333333333333,3.25162916738782,0,4.93348728784871
"necurs","iqlbklvekpe",11,0,2.91397707318275,0,0.602059991327962
"necurs","kbcaxmlvcw",10,0.3,3.12192809488736,0,0.778151250383644
"necurs","txgbkemskunfgvqru",17,0.352941176470588,3.73452166477975,0,3.11260500153457
"necurs","xjimycfdsiiayayfgmnkh",21,0.666666666666667,3.653756708287,0,1.90848501887865
"necurs","rfkinifv",8,0.375,2.5,0,2.86272752831797
"necurs","phxbnxfyrltnkvnfgsw",19,0.421052631578947,3.78714396069814,0,0
"necurs","tslemnapoqeb",12,0.666666666666667,3.41829583405449,0,3.36361197989214
"necurs","uecetclpnhifloykowkh",20,0.95,3.72192809488736,0,2.85733249643127
"necurs","aowfffwdlkspk",13,0.461538461538462,3.02698683335929,0,1.32221929473392
"necurs","ikbqpelbrsqe",12,0.666666666666667,3.08496250072116,0,2.17609125905568
"necurs","bijboaqueb",10,0.6,2.84643934467102,0,2.72263392253381
"necurs","hhqnubcnbryuq",13,0.538461538461538,2.93120894891032,0,0.954242509439325
"necurs","xubtclxjemjneucdll",18,0.555555555555556,3.3502090290999,0,0.477121254719662
"necurs","sdvbykpbtkb",11,0.545454545454545,2.84535093662244,0,0
"necurs","yxipdoyiacnggxxy",16,0.1875,3.15563906222957,0,0
"necurs","rvucyvseemtjthtydhsgm",21,0.285714285714286,3.59446563696145,0,2.21748394421391
"necurs","awqwjpwvgivvcxfr",16,0.1875,3.40563906222957,0,0
"necurs","unspghekxxhhpdahyaj",19,0.473684210526316,3.51108540818043,0,2.40823996531185
"necurs","etfihobporclombmkqt",19,0.789473684210526,3.6818808028034,0,7.22876981383537
"necurs","fhmjiqy",7,0,2.8073549220576,0,0
"necurs","mefhxyoigqjaehnlvtyv",20,0.3,3.92192809488736,0,0.602059991327962
"necurs","tksldcwxecoebbxjag",18,0.722222222222222,3.72548055699787,0,2.06818586174616
"necurs","nsqukwvhmktbdx",14,0.357142857142857,3.66449777920046,0,0.903089986991944
"necurs","thmfsgmhgpsoo",13,0.923076923076923,2.93120894891032,0,0
"necurs","iubqiodxh",9,0.333333333333333,2.94770277922009,0,0.477121254719662
"necurs","qdqcyduuagiam",13,0.461538461538462,3.08505510275648,0,1.32221929473392
"necurs","etiqlaxlyyvmc",13,0.615384615384615,3.39274741044878,0,2.20682587603185
"necurs","ulpgxiftcxecqupufwwo",20,0.45,3.58418371977919,0,1.43136376415899
"necurs","gfcubrwxqs",10,0.3,3.32192809488736,0,0.477121254719662
"necurs","wawmlxtfpimb",12,1,3.25162916738782,0,0.698970004336019
"necurs","qkvhsfmpdis",11,0.818181818181818,3.27761343681912,0,1.34242268082221
"necurs","jgxcfbsgikyyqvfftk",18,0.555555555555556,3.57243125132212,0,0
"necurs","rvrbofav",8,0.375,2.5,0,1.44715803134222
"necurs","lqqkntfrxrxyvgow",16,0.5,3.625,0,0
"necurs","nrmhbih",7,0.428571428571429,2.52164063634332,0,0
"necurs","epwdngqcr",9,0.444444444444444,3.16992500144231,0,0
"necurs","lgesjwjgxg",10,0.3,2.64643934467102,0,1.17609125905568
"necurs","orvmcbytvxshvxlid",17,0.470588235294118,3.69011651759366,0,1.7160033436348
"necurs","glpbcru",7,0.714285714285714,2.8073549220576,0,0.845098040014257
"necurs","kxngkehlmxhqvfh",15,0.2,3.32323142879762,0,0.477121254719662
"necurs","bfaibqiipavjqoq",15,0.533333333333333,3.00623892865339,0,1.32221929473392
"necurs","ondoecwocgdkawvmhabl",20,0.8,3.68418371977919,0,5.63111894141246
"necurs","jxcwxvtasf",10,0.3,3.12192809488736,0,1.14612803567824
"necurs","rxkoofarvrtlictttw",18,0.777777777777778,3.3502090290999,0,5.80258560426673
"necurs","pongcatgdhgui",13,0.769230769230769,3.33467914105159,0,5.65251708611369
"necurs","ewuejfhwrharewdm",16,0.5,3.15563906222957,0,5.79069322315948
"necurs","xvbcglmie",9,0.333333333333333,3.16992500144231,0,0.845098040014257
"necurs","djdlylarjq",10,0.3,2.72192809488736,0,1.46239799789896
"necurs","kqxtyesgwjfevpbeffqk",20,0.6,3.64643934467102,0,1.44715803134222
"necurs","jfpsdkhvsxtrcm",14,0.642857142857143,3.66449777920046,0,0.845098040014257
"necurs","ltcfulmijiiw",12,0.583333333333333,3.0220552088742,0,1.39794000867204
"necurs","xamnnwxjldqnkoahwxiv",20,0.5,3.64643934467102,0,1.38021124171161
"necurs","awcvahmgnovy",12,0.5,3.25162916738782,0,2.20411998265593
"necurs","vqqjubjslkbwb",13,0,3.02698683335929,0,0
"necurs","qpaeqlltoowtfsafnv",18,0.611111111111111,3.50325833477565,0,3.37584643630916
"necurs","sknaltslgjbaspjnjnl",19,0.421052631578947,3.14163540772496,0,5.399005328242
"necurs","ndqtjbt",7,0,2.52164063634332,0,0
"necurs","xrspyuisfgguvrh",15,0.666666666666667,3.37355726227519,0,1.07918124604762
"necurs","eyyrcimhtwiqknuxtegqk",21,0.476190476190476,3.82088885135019,0,3.63548374681491
"necurs","amyuyhgxbtuksg",14,0.5,3.37878349348618,0,0.477121254719662
"necurs","vnaptwbcgjqvfdopvc",18,0.666666666666667,3.68354236243323,0,1.79934054945358
"necurs","sercmhtrpdwyp",13,0.692307692307692,3.39274741044878,0,3.45939248775923
"necurs","symkjgxw",8,0.375,3,0,0.477121254719662
"necurs","nwnsulsq",8,0.375,2.5,0,2.33445375115093
"necurs","hddcqtde",8,0.875,2.40563906222957,0,0
"necurs","xthmhkmyoorqecckpjj",19,0.526315789473684,3.61634856607516,0,1.74036268949424
"necurs","vgqcaianejhdddudw",17,0.647058823529412,3.49922754713269,0,4.22375545365724
"necurs","taoghwrlfev",11,0.545454545454545,3.4594316186373,0,0.477121254719662
"necurs","dbnuyspniwjlchd",15,0.466666666666667,3.64022392894185,0,0.954242509439325
"necurs","llvlypccqd",10,0.3,2.64643934467102,0,0
"necurs","xcjcoauvvqdpkpmnpxrso",21,0.285714285714286,3.78494182743764,0,1.07918124604762
"necurs","uyixjphogakqgnjleahc",20,0.5,3.92192809488736,0,3.75358305889291
"necurs","djufscduw",9,0.666666666666667,2.72548055699787,0,0
"necurs","jbvntvokxxaywnfedscpv",21,0.285714285714286,3.97541801791383,0,1.6232492903979
"necurs","olvtgbn",7,0,2.8073549220576,0,0
"necurs","guydshgdvlpbql",14,0.357142857142857,3.37878349348618,0,0.602059991327962
"necurs","myuqfxcvj",9,0,3.16992500144231,0,0
"necurs","ktlbcorceu",10,0.7,3.12192809488736,0,4.09412159584056
"necurs","axssoybolyjimvxrcilmf",21,0.80952380952381,3.72565075611209,0,4.60552052343747
"necurs","kvhcmces",8,0.5,2.75,0,1.32221929473392
"necurs","mjshysdfrsu",11,0.818181818181818,3.02716911844062,0,0.477121254719662
"necurs","jrtnojdbuyoioe",14,0.357142857142857,3.32486295761736,0,0.954242509439325
"necurs","oathgvlpful",11,1,3.27761343681912,0,1.81291335664286
"necurs","gfhnaphjwuyjsqajffumj",21,0.476190476190476,3.49922754172336,0,1.84509804001426
"necurs","rcwlodlsf",9,0.555555555555556,2.94770277922009,0,0
"necurs","ljghuky",7,0.428571428571429,2.8073549220576,0,0
"necurs","nxeyfrtooglvukhhwg",18,0.277777777777778,3.83659166810898,0,8.1830123232747
"necurs","nqkqhyfj",8,0,2.75,0,0
"necurs","jbscmng",7,0.714285714285714,2.8073549220576,0,0
"necurs","ddulycwslierxyybvsmi",20,0.65,3.68418371977919,0,5.41000071254346
"necurs","foubobtwtg",10,0.9,2.72192809488736,0,0.698970004336019
"necurs","anwotcmdxscbq",13,0.769230769230769,3.54659356429494,0,0.602059991327962
"necurs","irvaphhklwolfuhmxw",18,0.611111111111111,3.68354236243323,0,3.02118929906994
"necurs","mcopgnbgpyqwrkta",16,0.4375,3.75,0,0.845098040014257
"necurs","gdhpwvun",8,0,3,0,0
"necurs","kdoinbl",7,0.428571428571429,2.8073549220576,0,2.97543180850926
"necurs","pisdbqwshejalep",15,0.866666666666667,3.50689059560852,0,5.1539976866928
"necurs","mxdeyqd",7,0.714285714285714,2.52164063634332,0,0
"necurs","mhqditmg",8,0.5,2.75,0,1.04139268515823
"necurs","xgpyvgcgnpkvyirqs",17,0.470588235294118,3.45482239994661,0,0
"necurs","xhdcoysf",8,0.625,3,0,1.54406804435028
"necurs","moktuhujila",11,0.909090909090909,3.27761343681912,0,1.96378782734556
"necurs","ddjatqaksb",10,0.5,2.92192809488736,0,1.38021124171161
"necurs","wrkoufawkn",10,0.7,2.92192809488736,0,0.954242509439325
"necurs","qqwcajbxffawkr",14,0.357142857142857,3.23592635062903,0,0.477121254719662
"necurs","riwjesbedhdsox",14,0.785714285714286,3.37878349348618,0,2.55630250076729
"necurs","xvaqvjlfehsjlehphbvj",20,0.45,3.40869496956284,0,0.602059991327962
"necurs","dkgjntccrwknchyjemhu",20,0.6,3.68418371977919,0,1.77815125038364
"necurs","rfarqnyt",8,0.625,2.75,0,1.7160033436348
"necurs","bgicolqwlyggsfylealt",20,0.55,3.58418371977919,0,10.0298688774202
"necurs","jtttgcubupbsxovl",16,0.5,3.45281953111478,0,0.477121254719662
"necurs","gcuxmqqoqgdyrw",14,0,3.32486295761736,0,0
"necurs","bjahwstkkkauoadk",16,0.6875,3.20281953111478,0,1.81954393554187
"necurs","rtmhcmadjcxfn",13,0.692307692307692,3.39274741044878,0,1.65321251377534
"necurs","axdgtsfjynykwsnf",16,0.5,3.5,0,0
"necurs","sqvgwuk",7,0,2.8073549220576,0,0
"necurs","gilttxfbm",9,0.444444444444444,2.94770277922009,0,1.30102999566398
"necurs","xlqlimbdvaa",11,0.545454545454545,3.09579525500093,0,1.74036268949424
"necurs","osaqxvrq",8,0.375,2.75,0,1.07918124604762
"necurs","settlwdtaeupbl",14,0.785714285714286,3.18200581476021,0,3.24427712080184
"necurs","cdacryukjqhoypyy",16,0.6875,3.375,0,1.30102999566398
"necurs","idepjyglx",9,0.444444444444444,3.16992500144231,0,2.7419390777292
"necurs","abxckihvafyh",12,0,3.25162916738782,0,0.954242509439325
"necurs","myahsxharejuhbtgjp",18,0.5,3.68354236243323,0,5.31357196843982
"necurs","ctjyykmiacdh",12,0.416666666666667,3.25162916738782,0,0.602059991327962
"necurs","fbaqxhcxdeenpsayq",17,0.647058823529412,3.61687460595622,0,3.51054501020661
"necurs","crwylglndimjslkyaguu",20,0.5,3.78418371977919,0,2.21748394421391
"necurs","wmsmeptvrocfnf",14,0.714285714285714,3.52164063634332,0,3.30642502755069
"necurs","ccqhdshvqib",11,0,2.91397707318275,0,0.602059991327962
"necurs","fqbttbr",7,0,2.23592635062903,0,0.778151250383644
"necurs","sjailtdcxxvkwsguddnf",20,0.75,3.88418371977919,0,2.69460519893357
"necurs","jvvlauogexleirrsf",17,0.647058823529412,3.61687460595622,0,3.10037054511756
"necurs","umeafjlndqsllstchveq",20,0.6,3.78418371977919,0,5.87302748495779
"necurs","mvhvnnekrypcmxdb",16,0.5625,3.625,0,1.34242268082221
"necurs","sjnddpwbdkpvftma",16,0.625,3.57781953111478,0,1.04139268515823
"necurs","wxbyktskxwekdqv",15,0.266666666666667,3.32323142879762,0,0
"necurs","majpltlsnntyyoce",16,0.625,3.5,0,0
"necurs","aayiavghawraxtbpjjbf",20,0.45,3.54144607116552,0,1.68124123737559
"necurs","pbvmmhep",8,0.875,2.5,0,0.778151250383644
"necurs","wjcxkxwec",9,0.333333333333333,2.50325833477565,0,0
"necurs","piqjvumaiqalqyqpsq",18,0.277777777777778,3.19161164175138,0,2.11394335230684
"necurs","igluwfooqxtpkfgfcxgo",20,0.5,3.50869496956284,0,1.04139268515823
"necurs","eykpptmo",8,0.625,2.75,0,0
"necurs","amnfqtrp",8,0.5,3,0,0
"necurs","qrjvymdwyevpio",14,0.428571428571429,3.52164063634332,0,0.477121254719662
"necurs","yfdirjkmgr",10,0.6,3.12192809488736,0,1.49136169383427
"necurs","sfcdlybqurlbmkdbqcce",20,0.15,3.54643934467102,0,1.95424250943932
"necurs","jhhjytpcnjwtit",14,0.5,2.98522813603425,0,0.954242509439325
"necurs","ocvflslq",8,0.375,2.75,0,0
"necurs","akqfkctarurcgqfc",16,0.4375,3.07781953111478,0,4.33445375115093
"necurs","xduuflgtrseaftw",15,0.533333333333333,3.50689059560852,0,4.8637985386805
"necurs","sbsdjlmhaslxtkxe",16,0.5,3.45281953111478,0,0.778151250383644
"necurs","ortqwhwqohuhklgu",16,0.375,3.20281953111478,0,2.74663419893758
"necurs","kifgwhalkrllgc",14,0.785714285714286,3.18200581476021,0,3.07918124604763
"necurs","gcbsykelxkmkwtywjc",18,0.777777777777778,3.57243125132212,0,0.698970004336019
"necurs","ulxefugr",8,0.75,2.75,0,0
"necurs","qbpskdowfq",10,0.9,3.12192809488736,0,1.32221929473392
"necurs","uijdjrqix",9,0,2.72548055699787,0,0
"necurs","mcerrejlwlcwymfh",16,0.6875,3.25,0,3.76715586608218
"necurs","ffltiwra",8,0.875,2.75,0,0.903089986991944
"necurs","mbomqflocybgnhrw",16,0.8125,3.625,0,3.60205999132796
"necurs","mpwjkexrouvnhlod",16,0.75,3.875,0,2.04921802267018
"necurs","awdxtvaadqvmyklna",17,0.764705882352941,3.38158048830916,0,0.698970004336019
"necurs","dmjgckqk",8,0,2.75,0,0
